# freq, loss
7.408447300000e+01 9.952108032054e-01
7.413330100000e+01 9.952084030154e-01
7.418212900000e+01 9.952059956345e-01
7.423095700000e+01 9.952035814552e-01
7.427978500000e+01 9.952011608853e-01
7.432861300000e+01 9.951987343469e-01
7.437744100000e+01 9.951963022756e-01
7.442627000000e+01 9.951938650695e-01
7.447509800000e+01 9.951914232889e-01
7.452392600000e+01 9.951889773549e-01
7.457275400000e+01 9.951865277489e-01
7.462158200000e+01 9.951840749614e-01
7.467041000000e+01 9.951816194912e-01
7.471923800000e+01 9.951791618445e-01
7.476806600000e+01 9.951767025337e-01
7.481689500000e+01 9.951742420261e-01
7.486572300000e+01 9.951717809445e-01
7.491455100000e+01 9.951693197637e-01
7.496337900000e+01 9.951668590112e-01
7.501220700000e+01 9.951643992153e-01
7.506103500000e+01 9.951619409045e-01
7.510986300000e+01 9.951594846062e-01
7.515869100000e+01 9.951570308453e-01
7.520752000000e+01 9.951545800934e-01
7.525634800000e+01 9.951521329681e-01
7.530517600000e+01 9.951496899308e-01
7.535400400000e+01 9.951472514863e-01
7.540283200000e+01 9.951448181315e-01
7.545166000000e+01 9.951423903544e-01
7.550048800000e+01 9.951399686329e-01
7.554931600000e+01 9.951375534334e-01
7.559814500000e+01 9.951351451611e-01
7.564697300000e+01 9.951327443554e-01
7.569580100000e+01 9.951303513934e-01
7.574462900000e+01 9.951279666858e-01
7.579345700000e+01 9.951255906270e-01
7.584228500000e+01 9.951232235937e-01
7.589111300000e+01 9.951208659441e-01
7.593994100000e+01 9.951185180171e-01
7.598877000000e+01 9.951161800832e-01
7.603759800000e+01 9.951138525353e-01
7.608642600000e+01 9.951115356004e-01
7.613525400000e+01 9.951092295307e-01
7.618408200000e+01 9.951069345547e-01
7.623291000000e+01 9.951046508765e-01
7.628173800000e+01 9.951023786751e-01
7.633056600000e+01 9.951001181041e-01
7.637939500000e+01 9.950978692446e-01
7.642822300000e+01 9.950956322894e-01
7.647705100000e+01 9.950934072655e-01
7.652587900000e+01 9.950911942188e-01
7.657470700000e+01 9.950889931670e-01
7.662353500000e+01 9.950868040999e-01
7.667236300000e+01 9.950846269787e-01
7.672119100000e+01 9.950824617362e-01
7.677002000000e+01 9.950803082323e-01
7.681884800000e+01 9.950781664307e-01
7.686767600000e+01 9.950760361341e-01
7.691650400000e+01 9.950739171608e-01
7.696533200000e+01 9.950718093007e-01
7.701416000000e+01 9.950697123160e-01
7.706298800000e+01 9.950676259409e-01
7.711181600000e+01 9.950655498824e-01
7.716064500000e+01 9.950634837785e-01
7.720947300000e+01 9.950614273675e-01
7.725830100000e+01 9.950593802352e-01
7.730712900000e+01 9.950573419849e-01
7.735595700000e+01 9.950553121952e-01
7.740478500000e+01 9.950532904217e-01
7.745361300000e+01 9.950512761971e-01
7.750244100000e+01 9.950492690326e-01
7.755127000000e+01 9.950472683779e-01
7.760009800000e+01 9.950452737860e-01
7.764892600000e+01 9.950432846683e-01
7.769775400000e+01 9.950413004602e-01
7.774658200000e+01 9.950393205811e-01
7.779541000000e+01 9.950373444355e-01
7.784423800000e+01 9.950353714148e-01
7.789306600000e+01 9.950334008983e-01
7.794189500000e+01 9.950314322144e-01
7.799072300000e+01 9.950294648035e-01
7.803955100000e+01 9.950274979775e-01
7.808837900000e+01 9.950255310826e-01
7.813720700000e+01 9.950235634606e-01
7.818603500000e+01 9.950215944504e-01
7.823486300000e+01 9.950196233900e-01
7.828369100000e+01 9.950176496177e-01
7.833252000000e+01 9.950156724333e-01
7.838134800000e+01 9.950136912621e-01
7.843017600000e+01 9.950117054135e-01
7.847900400000e+01 9.950097142444e-01
7.852783200000e+01 9.950077171206e-01
7.857666000000e+01 9.950057134185e-01
7.862548800000e+01 9.950037025267e-01
7.867431600000e+01 9.950016838475e-01
7.872314500000e+01 9.949996567573e-01
7.877197300000e+01 9.949976207739e-01
7.882080100000e+01 9.949955753096e-01
7.886962900000e+01 9.949935198380e-01
7.891845700000e+01 9.949914538547e-01
7.896728500000e+01 9.949893768782e-01
7.901611300000e+01 9.949872884515e-01
7.906494100000e+01 9.949851881437e-01
7.911377000000e+01 9.949830755075e-01
7.916259800000e+01 9.949809502541e-01
7.921142600000e+01 9.949788119944e-01
7.926025400000e+01 9.949766604134e-01
7.930908200000e+01 9.949744952277e-01
7.935791000000e+01 9.949723161867e-01
7.940673800000e+01 9.949701230733e-01
7.945556600000e+01 9.949679157047e-01
7.950439500000e+01 9.949656938879e-01
7.955322300000e+01 9.949634576018e-01
7.960205100000e+01 9.949612067256e-01
7.965087900000e+01 9.949589412203e-01
7.969970700000e+01 9.949566610842e-01
7.974853500000e+01 9.949543663527e-01
7.979736300000e+01 9.949520570987e-01
7.984619100000e+01 9.949497334329e-01
7.989502000000e+01 9.949473954550e-01
7.994384800000e+01 9.949450434464e-01
7.999267600000e+01 9.949426775815e-01
8.004150400000e+01 9.949402981197e-01
8.009033200000e+01 9.949379053564e-01
8.013916000000e+01 9.949354996230e-01
8.018798800000e+01 9.949330812857e-01
8.023681600000e+01 9.949306507453e-01
8.028564500000e+01 9.949282083860e-01
8.033447300000e+01 9.949257547746e-01
8.038330100000e+01 9.949232903596e-01
8.043212900000e+01 9.949208156697e-01
8.048095700000e+01 9.949183312628e-01
8.052978500000e+01 9.949158377247e-01
8.057861300000e+01 9.949133356676e-01
8.062744100000e+01 9.949108257287e-01
8.067627000000e+01 9.949083085172e-01
8.072509800000e+01 9.949057848184e-01
8.077392600000e+01 9.949032552835e-01
8.082275400000e+01 9.949007206333e-01
8.087158200000e+01 9.948981816051e-01
8.092041000000e+01 9.948956389509e-01
8.096923800000e+01 9.948930934352e-01
8.101806600000e+01 9.948905458334e-01
8.106689500000e+01 9.948879968769e-01
8.111572300000e+01 9.948854474609e-01
8.116455100000e+01 9.948828983279e-01
8.121337900000e+01 9.948803502752e-01
8.126220700000e+01 9.948778041003e-01
8.131103500000e+01 9.948752605987e-01
8.135986300000e+01 9.948727205617e-01
8.140869100000e+01 9.948701847745e-01
8.145752000000e+01 9.948676539617e-01
8.150634800000e+01 9.948651289931e-01
8.155517600000e+01 9.948626105699e-01
8.160400400000e+01 9.948600994306e-01
8.165283200000e+01 9.948575962963e-01
8.170166000000e+01 9.948551018696e-01
8.175048800000e+01 9.948526168316e-01
8.179931600000e+01 9.948501418407e-01
8.184814500000e+01 9.948476774799e-01
8.189697300000e+01 9.948452244568e-01
8.194580100000e+01 9.948427832988e-01
8.199462900000e+01 9.948403545537e-01
8.204345700000e+01 9.948379387374e-01
8.209228500000e+01 9.948355363323e-01
8.214111300000e+01 9.948331477856e-01
8.218994100000e+01 9.948307735085e-01
8.223877000000e+01 9.948284138260e-01
8.228759800000e+01 9.948260691694e-01
8.233642600000e+01 9.948237397845e-01
8.238525400000e+01 9.948214259250e-01
8.243408200000e+01 9.948191278026e-01
8.248291000000e+01 9.948168455862e-01
8.253173800000e+01 9.948145794017e-01
8.258056600000e+01 9.948123293311e-01
8.262939500000e+01 9.948100953666e-01
8.267822300000e+01 9.948078775929e-01
8.272705100000e+01 9.948056759126e-01
8.277587900000e+01 9.948034902294e-01
8.282470700000e+01 9.948013204026e-01
8.287353500000e+01 9.947991662466e-01
8.292236300000e+01 9.947970275321e-01
8.297119100000e+01 9.947949039859e-01
8.302002000000e+01 9.947927952485e-01
8.306884800000e+01 9.947907010476e-01
8.311767600000e+01 9.947886209397e-01
8.316650400000e+01 9.947865544837e-01
8.321533200000e+01 9.947845011991e-01
8.326416000000e+01 9.947824605669e-01
8.331298800000e+01 9.947804320312e-01
8.336181600000e+01 9.947784150002e-01
8.341064500000e+01 9.947764088069e-01
8.345947300000e+01 9.947744128749e-01
8.350830100000e+01 9.947724264737e-01
8.355712900000e+01 9.947704488846e-01
8.360595700000e+01 9.947684793620e-01
8.365478500000e+01 9.947665171350e-01
8.370361300000e+01 9.947645614094e-01
8.375244100000e+01 9.947626113702e-01
8.380127000000e+01 9.947606661437e-01
8.385009800000e+01 9.947587249589e-01
8.389892600000e+01 9.947567869112e-01
8.394775400000e+01 9.947548511240e-01
8.399658200000e+01 9.947529167111e-01
8.404541000000e+01 9.947509827791e-01
8.409423800000e+01 9.947490484305e-01
8.414306600000e+01 9.947471127651e-01
8.419189500000e+01 9.947451748438e-01
8.424072300000e+01 9.947432338494e-01
8.428955100000e+01 9.947412888511e-01
8.433837900000e+01 9.947393389656e-01
8.438720700000e+01 9.947373833203e-01
8.443603500000e+01 9.947354210554e-01
8.448486300000e+01 9.947334513262e-01
8.453369100000e+01 9.947314733062e-01
8.458252000000e+01 9.947294861479e-01
8.463134800000e+01 9.947274891486e-01
8.468017600000e+01 9.947254815083e-01
8.472900400000e+01 9.947234624946e-01
8.477783200000e+01 9.947214314039e-01
8.482666000000e+01 9.947193875640e-01
8.487548800000e+01 9.947173303356e-01
8.492431600000e+01 9.947152591145e-01
8.497314500000e+01 9.947131732901e-01
8.502197300000e+01 9.947110724190e-01
8.507080100000e+01 9.947089559696e-01
8.511962900000e+01 9.947068234943e-01
8.516845700000e+01 9.947046745886e-01
8.521728500000e+01 9.947025088923e-01
8.526611300000e+01 9.947003260901e-01
8.531494100000e+01 9.946981259134e-01
8.536377000000e+01 9.946959080951e-01
8.541259800000e+01 9.946936725524e-01
8.546142600000e+01 9.946914191151e-01
8.551025400000e+01 9.946891477073e-01
8.555908200000e+01 9.946868583027e-01
8.560791000000e+01 9.946845509243e-01
8.565673800000e+01 9.946822256452e-01
8.570556600000e+01 9.946798825880e-01
8.575439500000e+01 9.946775218762e-01
8.580322300000e+01 9.946751438278e-01
8.585205100000e+01 9.946727486646e-01
8.590087900000e+01 9.946703367046e-01
8.594970700000e+01 9.946679083132e-01
8.599853500000e+01 9.946654639022e-01
8.604736300000e+01 9.946630039288e-01
8.609619100000e+01 9.946605288948e-01
8.614502000000e+01 9.946580392937e-01
8.619384800000e+01 9.946555358140e-01
8.624267600000e+01 9.946530190314e-01
8.629150400000e+01 9.946504896113e-01
8.634033200000e+01 9.946479482560e-01
8.638916000000e+01 9.946453957029e-01
8.643798800000e+01 9.946428327224e-01
8.648681600000e+01 9.946402601165e-01
8.653564500000e+01 9.946376786632e-01
8.658447300000e+01 9.946350893260e-01
8.663330100000e+01 9.946324929351e-01
8.668212900000e+01 9.946298903954e-01
8.673095700000e+01 9.946272826321e-01
8.677978500000e+01 9.946246705882e-01
8.682861300000e+01 9.946220552216e-01
8.687744100000e+01 9.946194375032e-01
8.692627000000e+01 9.946168183601e-01
8.697509800000e+01 9.946141988881e-01
8.702392600000e+01 9.946115800271e-01
8.707275400000e+01 9.946089627731e-01
8.712158200000e+01 9.946063481216e-01
8.717041000000e+01 9.946037370657e-01
8.721923800000e+01 9.946011305929e-01
8.726806600000e+01 9.945985296830e-01
8.731689500000e+01 9.945959352522e-01
8.736572300000e+01 9.945933483630e-01
8.741455100000e+01 9.945907699031e-01
8.746337900000e+01 9.945882007956e-01
8.751220700000e+01 9.945856419433e-01
8.756103500000e+01 9.945830942267e-01
8.760986300000e+01 9.945805585015e-01
8.765869100000e+01 9.945780355963e-01
8.770752000000e+01 9.945755262599e-01
8.775634800000e+01 9.945730313637e-01
8.780517600000e+01 9.945705515924e-01
8.785400400000e+01 9.945680876472e-01
8.790283200000e+01 9.945656401930e-01
8.795166000000e+01 9.945632098566e-01
8.800048800000e+01 9.945607972255e-01
8.804931600000e+01 9.945584028460e-01
8.809814500000e+01 9.945560271740e-01
8.814697300000e+01 9.945536707676e-01
8.819580100000e+01 9.945513339946e-01
8.824462900000e+01 9.945490172262e-01
8.829345700000e+01 9.945467207875e-01
8.834228500000e+01 9.945444449568e-01
8.839111300000e+01 9.945421899653e-01
8.843994100000e+01 9.945399559964e-01
8.848877000000e+01 9.945377431402e-01
8.853759800000e+01 9.945355515748e-01
8.858642600000e+01 9.945333812938e-01
8.863525400000e+01 9.945312322881e-01
8.868408200000e+01 9.945291045012e-01
8.873291000000e+01 9.945269978288e-01
8.878173800000e+01 9.945249121198e-01
8.883056600000e+01 9.945228471766e-01
8.887939500000e+01 9.945208027144e-01
8.892822300000e+01 9.945187785290e-01
8.897705100000e+01 9.945167742463e-01
8.902587900000e+01 9.945147894916e-01
8.907470700000e+01 9.945128238487e-01
8.912353500000e+01 9.945108768606e-01
8.917236300000e+01 9.945089480315e-01
8.922119100000e+01 9.945070368279e-01
8.927002000000e+01 9.945051426417e-01
8.931884800000e+01 9.945032649464e-01
8.936767600000e+01 9.945014030660e-01
8.941650400000e+01 9.944995563327e-01
8.946533200000e+01 9.944977240494e-01
8.951416000000e+01 9.944959054914e-01
8.956298800000e+01 9.944940999089e-01
8.961181600000e+01 9.944923065283e-01
8.966064500000e+01 9.944905245184e-01
8.970947300000e+01 9.944887531379e-01
8.975830100000e+01 9.944869915184e-01
8.980712900000e+01 9.944852388130e-01
8.985595700000e+01 9.944834941617e-01
8.990478500000e+01 9.944817566933e-01
8.995361300000e+01 9.944800255277e-01
9.000244100000e+01 9.944782997780e-01
9.005127000000e+01 9.944765785176e-01
9.010009800000e+01 9.944748609226e-01
9.014892600000e+01 9.944731460630e-01
9.019775400000e+01 9.944714330455e-01
9.024658200000e+01 9.944697209802e-01
9.029541000000e+01 9.944680089828e-01
9.034423800000e+01 9.944662961761e-01
9.039306600000e+01 9.944645816926e-01
9.044189500000e+01 9.944628646401e-01
9.049072300000e+01 9.944611442452e-01
9.053955100000e+01 9.944594196433e-01
9.058837900000e+01 9.944576900213e-01
9.063720700000e+01 9.944559545837e-01
9.068603500000e+01 9.944542125543e-01
9.073486300000e+01 9.944524631775e-01
9.078369100000e+01 9.944507057199e-01
9.083252000000e+01 9.944489394350e-01
9.088134800000e+01 9.944471637095e-01
9.093017600000e+01 9.944453778469e-01
9.097900400000e+01 9.944435812139e-01
9.102783200000e+01 9.944417732045e-01
9.107666000000e+01 9.944399532410e-01
9.112548800000e+01 9.944381207750e-01
9.117431600000e+01 9.944362752878e-01
9.122314500000e+01 9.944344162531e-01
9.127197300000e+01 9.944325432896e-01
9.132080100000e+01 9.944306559335e-01
9.136962900000e+01 9.944287537905e-01
9.141845700000e+01 9.944268364981e-01
9.146728500000e+01 9.944249037261e-01
9.151611300000e+01 9.944229551762e-01
9.156494100000e+01 9.944209905824e-01
9.161377000000e+01 9.944190096701e-01
9.166259800000e+01 9.944170123185e-01
9.171142600000e+01 9.944149983168e-01
9.176025400000e+01 9.944129675262e-01
9.180908200000e+01 9.944109198391e-01
9.185791000000e+01 9.944088551783e-01
9.190673800000e+01 9.944067734972e-01
9.195556600000e+01 9.944046747784e-01
9.200439500000e+01 9.944025589905e-01
9.205322300000e+01 9.944004262606e-01
9.210205100000e+01 9.943982766137e-01
9.215087900000e+01 9.943961101452e-01
9.219970700000e+01 9.943939269768e-01
9.224853500000e+01 9.943917272557e-01
9.229736300000e+01 9.943895111537e-01
9.234619100000e+01 9.943872788667e-01
9.239502000000e+01 9.943850305673e-01
9.244384800000e+01 9.943827665886e-01
9.249267600000e+01 9.943804871466e-01
9.254150400000e+01 9.943781925239e-01
9.259033200000e+01 9.943758830221e-01
9.263916000000e+01 9.943735589614e-01
9.268798800000e+01 9.943712206794e-01
9.273681600000e+01 9.943688685301e-01
9.278564500000e+01 9.943665028345e-01
9.283447300000e+01 9.943641240738e-01
9.288330100000e+01 9.943617325974e-01
9.293212900000e+01 9.943593288159e-01
9.298095700000e+01 9.943569131515e-01
9.302978500000e+01 9.943544860375e-01
9.307861300000e+01 9.943520479168e-01
9.312744100000e+01 9.943495992417e-01
9.317627000000e+01 9.943471404219e-01
9.322509800000e+01 9.943446720256e-01
9.327392600000e+01 9.943421944765e-01
9.332275400000e+01 9.943397082543e-01
9.337158200000e+01 9.943372138430e-01
9.342041000000e+01 9.943347117311e-01
9.346923800000e+01 9.943322024097e-01
9.351806600000e+01 9.943296863726e-01
9.356689500000e+01 9.943271640634e-01
9.361572300000e+01 9.943246360815e-01
9.366455100000e+01 9.943221028717e-01
9.371337900000e+01 9.943195649295e-01
9.376220700000e+01 9.943170227493e-01
9.381103500000e+01 9.943144768234e-01
9.385986300000e+01 9.943119276413e-01
9.390869100000e+01 9.943093756893e-01
9.395752000000e+01 9.943068213971e-01
9.400634800000e+01 9.943042653468e-01
9.405517600000e+01 9.943017079581e-01
9.410400400000e+01 9.942991496971e-01
9.415283200000e+01 9.942965910231e-01
9.420166000000e+01 9.942940323883e-01
9.425048800000e+01 9.942914742368e-01
9.429931600000e+01 9.942889170043e-01
9.434814500000e+01 9.942863610649e-01
9.439697300000e+01 9.942838069400e-01
9.444580100000e+01 9.942812549837e-01
9.449462900000e+01 9.942787055913e-01
9.454345700000e+01 9.942761591467e-01
9.459228500000e+01 9.942736160215e-01
9.464111300000e+01 9.942710765747e-01
9.468994100000e+01 9.942685411519e-01
9.473877000000e+01 9.942660100330e-01
9.478759800000e+01 9.942634836393e-01
9.483642600000e+01 9.942609622212e-01
9.488525400000e+01 9.942584460659e-01
9.493408200000e+01 9.942559354445e-01
9.498291000000e+01 9.942534306119e-01
9.503173800000e+01 9.942509318060e-01
9.508056600000e+01 9.942484392478e-01
9.512939500000e+01 9.942459530898e-01
9.517822300000e+01 9.942434736193e-01
9.522705100000e+01 9.942410009529e-01
9.527587900000e+01 9.942385352397e-01
9.532470700000e+01 9.942360766103e-01
9.537353500000e+01 9.942336251771e-01
9.542236300000e+01 9.942311810337e-01
9.547119100000e+01 9.942287442551e-01
9.552002000000e+01 9.942263148487e-01
9.556884800000e+01 9.942238929525e-01
9.561767600000e+01 9.942214785376e-01
9.566650400000e+01 9.942190716075e-01
9.571533200000e+01 9.942166721489e-01
9.576416000000e+01 9.942142801322e-01
9.581298800000e+01 9.942118955123e-01
9.586181600000e+01 9.942095182296e-01
9.591064500000e+01 9.942071481622e-01
9.595947300000e+01 9.942047853214e-01
9.600830100000e+01 9.942024295615e-01
9.605712900000e+01 9.942000807756e-01
9.610595700000e+01 9.941977388483e-01
9.615478500000e+01 9.941954036578e-01
9.620361300000e+01 9.941930750773e-01
9.625244100000e+01 9.941907529768e-01
9.630127000000e+01 9.941884371786e-01
9.635009800000e+01 9.941861276481e-01
9.639892600000e+01 9.941838242126e-01
9.644775400000e+01 9.941815267525e-01
9.649658200000e+01 9.941792351575e-01
9.654541000000e+01 9.941769493286e-01
9.659423800000e+01 9.941746691811e-01
9.664306600000e+01 9.941723946475e-01
9.669189500000e+01 9.941701256341e-01
9.674072300000e+01 9.941678622099e-01
9.678955100000e+01 9.941656043304e-01
9.683837900000e+01 9.941633520274e-01
9.688720700000e+01 9.941611053648e-01
9.693603500000e+01 9.941588644423e-01
9.698486300000e+01 9.941566293980e-01
9.703369100000e+01 9.941544004115e-01
9.708252000000e+01 9.941521776611e-01
9.713134800000e+01 9.941499615085e-01
9.718017600000e+01 9.941477522283e-01
9.722900400000e+01 9.941455501920e-01
9.727783200000e+01 9.941433558244e-01
9.732666000000e+01 9.941411696056e-01
9.737548800000e+01 9.941389920717e-01
9.742431600000e+01 9.941368238158e-01
9.747314500000e+01 9.941346654440e-01
9.752197300000e+01 9.941325177516e-01
9.757080100000e+01 9.941303814573e-01
9.761962900000e+01 9.941282573778e-01
9.766845700000e+01 9.941261463818e-01
9.771728500000e+01 9.941240493862e-01
9.776611300000e+01 9.941219673517e-01
9.781494100000e+01 9.941199012779e-01
9.786377000000e+01 9.941178521547e-01
9.791259800000e+01 9.941158211223e-01
9.796142600000e+01 9.941138092104e-01
9.801025400000e+01 9.941118174958e-01
9.805908200000e+01 9.941098470486e-01
9.810791000000e+01 9.941078989187e-01
9.815673800000e+01 9.941059741199e-01
9.820556600000e+01 9.941040736135e-01
9.825439500000e+01 9.941021982503e-01
9.830322300000e+01 9.941003489029e-01
9.835205100000e+01 9.940985262116e-01
9.840087900000e+01 9.940967307127e-01
9.844970700000e+01 9.940949627713e-01
9.849853500000e+01 9.940932225507e-01
9.854736300000e+01 9.940915099784e-01
9.859619100000e+01 9.940898247096e-01
9.864502000000e+01 9.940881660538e-01
9.869384800000e+01 9.940865330673e-01
9.874267600000e+01 9.940849243034e-01
9.879150400000e+01 9.940833378988e-01
9.884033200000e+01 9.940817714868e-01
9.888916000000e+01 9.940802221397e-01
9.893798800000e+01 9.940786863084e-01
9.898681600000e+01 9.940771597573e-01
9.903564500000e+01 9.940756374641e-01
9.908447300000e+01 9.940741136711e-01
9.913330100000e+01 9.940725816203e-01
9.918212900000e+01 9.940710335958e-01
9.923095700000e+01 9.940694608052e-01
9.927978500000e+01 9.940678532875e-01
9.932861300000e+01 9.940661998160e-01
9.937744100000e+01 9.940644877960e-01
9.942627000000e+01 9.940627031200e-01
9.947509800000e+01 9.940608302017e-01
9.952392600000e+01 9.940588516392e-01
9.957275400000e+01 9.940567482348e-01
9.962158200000e+01 9.940544988288e-01
9.967041000000e+01 9.940520801642e-01
9.971923800000e+01 9.940494667437e-01
9.976806600000e+01 9.940466306820e-01
9.981689500000e+01 9.940435414851e-01
9.986572300000e+01 9.940401661467e-01
9.991455100000e+01 9.940364686027e-01
9.996337900000e+01 9.940324098037e-01
1.000122070000e+02 9.940279474737e-01
1.000610350000e+02 9.940230359217e-01
1.001098630000e+02 9.940176258471e-01
1.001586910000e+02 9.940116641373e-01
1.002075200000e+02 9.940050935175e-01
1.002563480000e+02 9.939978528841e-01
1.003051760000e+02 9.939898762748e-01
1.003540040000e+02 9.939810931614e-01
1.004028320000e+02 9.939714280815e-01
1.004516600000e+02 9.939608003911e-01
1.005004880000e+02 9.939491240087e-01
1.005493160000e+02 9.939363071510e-01
1.005981450000e+02 9.939222517595e-01
1.006469730000e+02 9.939068543950e-01
1.006958010000e+02 9.938900042245e-01
1.007446290000e+02 9.938715838449e-01
1.007934570000e+02 9.938514687004e-01
1.008422850000e+02 9.938295267643e-01
1.008911130000e+02 9.938056182115e-01
1.009399410000e+02 9.937795950807e-01
1.009887700000e+02 9.937513003224e-01
1.010375980000e+02 9.937205698041e-01
1.010864260000e+02 9.936872284686e-01
1.011352540000e+02 9.936510922210e-01
1.011840820000e+02 9.936119669798e-01
1.012329100000e+02 9.935696482724e-01
1.012817380000e+02 9.935239208180e-01
1.013305660000e+02 9.934745580973e-01
1.013793950000e+02 9.934213207777e-01
1.014282230000e+02 9.933639606955e-01
1.014770510000e+02 9.933022138504e-01
1.015258790000e+02 9.932358041959e-01
1.015747070000e+02 9.931644420882e-01
1.016235350000e+02 9.930878237694e-01
1.016723630000e+02 9.930056308350e-01
1.017211910000e+02 9.929175296843e-01
1.017700200000e+02 9.928231689557e-01
1.018188480000e+02 9.927221867986e-01
1.018676760000e+02 9.926141986895e-01
1.019165040000e+02 9.924988044043e-01
1.019653320000e+02 9.923755855140e-01
1.020141600000e+02 9.922441047266e-01
1.020629880000e+02 9.921039052116e-01
1.021118160000e+02 9.919545099044e-01
1.021606450000e+02 9.917954174305e-01
1.022094730000e+02 9.916261146006e-01
1.022583010000e+02 9.914460561245e-01
1.023071290000e+02 9.912546766608e-01
1.023559570000e+02 9.910513868687e-01
1.024047850000e+02 9.908355726000e-01
1.024536130000e+02 9.906065940719e-01
1.025024410000e+02 9.903637850255e-01
1.025512700000e+02 9.901064464434e-01
1.026000980000e+02 9.898338670540e-01
1.026489260000e+02 9.895452908482e-01
1.026977540000e+02 9.892399369515e-01
1.027465820000e+02 9.889169936028e-01
1.027954100000e+02 9.885756172463e-01
1.028442380000e+02 9.882149316214e-01
1.028930660000e+02 9.878340268527e-01
1.029418950000e+02 9.874319500884e-01
1.029907230000e+02 9.870077379710e-01
1.030395510000e+02 9.865603663803e-01
1.030883790000e+02 9.860887820519e-01
1.031372070000e+02 9.855918937268e-01
1.031860350000e+02 9.850685713472e-01
1.032348630000e+02 9.845176452925e-01
1.032836910000e+02 9.839379056632e-01
1.033325200000e+02 9.833280888172e-01
1.033813480000e+02 9.826869273450e-01
1.034301760000e+02 9.820130746639e-01
1.034790040000e+02 9.813051539064e-01
1.035278320000e+02 9.805617454260e-01
1.035766600000e+02 9.797813865991e-01
1.036254880000e+02 9.789625717616e-01
1.036743160000e+02 9.781037522981e-01
1.037231450000e+02 9.772033180241e-01
1.037719730000e+02 9.762596722467e-01
1.038208010000e+02 9.752711218387e-01
1.038696290000e+02 9.742359510167e-01
1.039184570000e+02 9.731524045047e-01
1.039672850000e+02 9.720186890020e-01
1.040161130000e+02 9.708329749770e-01
1.040649410000e+02 9.695933988233e-01
1.041137700000e+02 9.682980383002e-01
1.041625980000e+02 9.669450227738e-01
1.042114260000e+02 9.655323775796e-01
1.042602540000e+02 9.640581329525e-01
1.043090820000e+02 9.625203026603e-01
1.043579100000e+02 9.609168892249e-01
1.044067380000e+02 9.592458898396e-01
1.044555660000e+02 9.575053030475e-01
1.045043950000e+02 9.556930983919e-01
1.045532230000e+02 9.538073747463e-01
1.046020510000e+02 9.518461471019e-01
1.046508790000e+02 9.498075039912e-01
1.046997070000e+02 9.476895827697e-01
1.047485350000e+02 9.454905825470e-01
1.047973630000e+02 9.432087785022e-01
1.048461910000e+02 9.408425377019e-01
1.048950200000e+02 9.383902854388e-01
1.049438480000e+02 9.358507270889e-01
1.049926760000e+02 9.332225679574e-01
1.050415040000e+02 9.305047355649e-01
1.050903320000e+02 9.276963557474e-01
1.051391600000e+02 9.247967805061e-01
1.051879880000e+02 9.218056184630e-01
1.052368160000e+02 9.187227681253e-01
1.052856450000e+02 9.155483882293e-01
1.053344730000e+02 9.122831992001e-01
1.053833010000e+02 9.089281361055e-01
1.054321290000e+02 9.054846536130e-01
1.054809570000e+02 9.019547127125e-01
1.055297850000e+02 8.983408358147e-01
1.055786130000e+02 8.946461664460e-01
1.056274410000e+02 8.908745338514e-01
1.056762700000e+02 8.870304433967e-01
1.057250980000e+02 8.831194683845e-01
1.057739260000e+02 8.791478588532e-01
1.058227540000e+02 8.751229427070e-01
1.058715820000e+02 8.710531419520e-01
1.059204100000e+02 8.669480739556e-01
1.059692380000e+02 8.628186601117e-01
1.060180660000e+02 8.586772423001e-01
1.060668950000e+02 8.545376228716e-01
1.061157230000e+02 8.504155370080e-01
1.061645510000e+02 8.463282857386e-01
1.062133790000e+02 8.422952269170e-01
1.062622070000e+02 8.383378515273e-01
1.063110350000e+02 8.344799548452e-01
1.063598630000e+02 8.307478179131e-01
1.064086910000e+02 8.271703995998e-01
1.064575200000e+02 8.237794721708e-01
1.065063480000e+02 8.206101092682e-01
1.065551760000e+02 8.177004931284e-01
1.066040040000e+02 8.150924330656e-01
1.066528320000e+02 8.128315411806e-01
1.067016600000e+02 8.109674904757e-01
1.067504880000e+02 8.095542836407e-01
1.067993160000e+02 8.086505321150e-01
1.068481450000e+02 8.083197444333e-01
1.068969730000e+02 8.086306397114e-01
1.069458010000e+02 8.096574108320e-01
1.069946290000e+02 8.114800778041e-01
1.070434570000e+02 8.141847935451e-01
1.070922850000e+02 8.178641666383e-01
1.071411130000e+02 8.226175863493e-01
1.071899410000e+02 8.285515477557e-01
1.072387700000e+02 8.357801366398e-01
1.072875980000e+02 8.444247289830e-01
1.073364260000e+02 8.546151848052e-01
1.073852540000e+02 8.664895828347e-01
1.074340820000e+02 8.801946366668e-01
1.074829100000e+02 8.958859564912e-01
1.075317380000e+02 9.137282860545e-01
1.075805660000e+02 9.338957097395e-01
1.076293950000e+02 9.565723156467e-01
1.076782230000e+02 9.819504177645e-01
1.077270510000e+02 1.010233419336e+00
1.077758790000e+02 1.041634039836e+00
1.078247070000e+02 1.076374720866e+00
1.078735350000e+02 1.114687526010e+00
1.079223630000e+02 1.156813965573e+00
1.079711910000e+02 1.203004739019e+00
1.080200200000e+02 1.253520468660e+00
1.080688480000e+02 1.308627030710e+00
1.081176760000e+02 1.368601208277e+00
1.081665040000e+02 1.433725993179e+00
