# freq, amb_real amb_imag hot_real hot_imag open_real open_imag short_real short_imag lna_real lna_imag
1.151855470000e+02 -1.721756406798e-03 4.189925021611e-04 5.214089382299e-03 2.997543646914e-03 -8.939224189070e-01 1.623322427752e-01 9.118232840208e-01 -9.435413056841e-02 -1.287210703005e-02 -1.367133924087e-04
1.152343750000e+02 -1.721804687098e-03 4.191011303784e-04 5.214561977211e-03 2.997252422925e-03 -8.925374610741e-01 1.695609849520e-01 9.110529302679e-01 -1.016039773795e-01 -1.288792773582e-02 -1.167404331280e-04
1.152832030000e+02 -1.721853165165e-03 4.192092765791e-04 5.215033699611e-03 2.996960968051e-03 -8.910945587089e-01 1.767764556171e-01 9.102247429659e-01 -1.088489543898e-01 -1.290372545201e-02 -9.673195487752e-05
1.153320310000e+02 -1.721901843830e-03 4.193169434567e-04 5.215504552554e-03 2.996669285147e-03 -8.895938500286e-01 1.839781899006e-01 9.093387368855e-01 -1.160886040458e-01 -1.291950011841e-02 -7.668798745595e-05
1.153808590000e+02 -1.721950725844e-03 4.194241337680e-04 5.215974539033e-03 2.996377377056e-03 -8.880354769505e-01 1.911657245250e-01 9.083949303217e-01 -1.233224685194e-01 -1.293525167488e-02 -5.660856076576e-05
1.154296880000e+02 -1.721999814881e-03 4.195308525119e-04 5.216443671582e-03 2.996085240621e-03 -8.864195513909e-01 1.983387445807e-01 9.073933239982e-01 -1.305502376883e-01 -1.295098038323e-02 -3.649329249688e-05
1.154785160000e+02 -1.722049111520e-03 4.196370981956e-04 5.216911933857e-03 2.995792890623e-03 -8.847462887972e-01 2.054964962504e-01 9.063339843090e-01 -1.377711572001e-01 -1.296668553920e-02 -1.634303666539e-05
1.155273440000e+02 -1.722098619266e-03 4.197428759463e-04 5.217379338286e-03 2.995500323877e-03 -8.830158095615e-01 2.126386682562e-01 9.052169202510e-01 -1.449849166435e-01 -1.298236740520e-02 3.842588107549e-06
1.155761720000e+02 -1.722148340539e-03 4.198481887574e-04 5.217845887616e-03 2.995207543163e-03 -8.812282701992e-01 2.197648039729e-01 9.040421642990e-01 -1.521910573476e-01 -1.299802592133e-02 2.406355150766e-05
1.156250000000e+02 -1.722198277674e-03 4.199530396776e-04 5.218311584528e-03 2.994914551242e-03 -8.793838308230e-01 2.268744485083e-01 9.028097524925e-01 -1.593891204954e-01 -1.301366102778e-02 4.431982311843e-05
1.156738280000e+02 -1.722248432922e-03 4.200574318093e-04 5.218776431639e-03 2.994621350858e-03 -8.774826551222e-01 2.339671487302e-01 9.015197244438e-01 -1.665786471496e-01 -1.302927266478e-02 6.461137242141e-05
1.157226560000e+02 -1.722298808447e-03 4.201613683069e-04 5.219240431498e-03 2.994327944732e-03 -8.755249103406e-01 2.410424532943e-01 9.001721233449e-01 -1.737591782790e-01 -1.304486077263e-02 8.493816879645e-05
1.157714840000e+02 -1.722349406327e-03 4.202648523749e-04 5.219703586585e-03 2.994034335565e-03 -8.735107672555e-01 2.480999126698e-01 8.987669959755e-01 -1.809302547852e-01 -1.306042529170e-02 1.053001815221e-04
1.158203120000e+02 -1.722400228554e-03 4.203678872667e-04 5.220165899313e-03 2.993740526038e-03 -8.714404001556e-01 2.551390791670e-01 8.973043927097e-01 -1.880914175286e-01 -1.307596616241e-02 1.256973797757e-04
1.158691410000e+02 -1.722451278080e-03 4.204704783790e-04 5.220627381468e-03 2.993446512781e-03 -8.693139426976e-01 2.621596505465e-01 8.957843358057e-01 -1.952423536951e-01 -1.309148364280e-02 1.461301514495e-04
1.159179690000e+02 -1.722502554630e-03 4.205726248553e-04 5.221088016417e-03 2.993152310470e-03 -8.671316632289e-01 2.691608953132e-01 8.942069451092e-01 -2.023823112389e-01 -1.310697703786e-02 1.665976286076e-04
1.159667970000e+02 -1.722554060977e-03 4.206743321904e-04 5.221547815822e-03 2.992857915693e-03 -8.648937034654e-01 2.761425154272e-01 8.925722512779e-01 -2.095109776159e-01 -1.312244660622e-02 1.871001982216e-04
1.160156250000e+02 -1.722605798760e-03 4.207756038149e-04 5.222006781808e-03 2.992563331029e-03 -8.626002515217e-01 2.831040708206e-01 8.908803191334e-01 -2.166278937922e-01 -1.313789228859e-02 2.076378290676e-04
1.160644530000e+02 -1.722657769532e-03 4.208764432001e-04 5.222464916428e-03 2.992268559034e-03 -8.602514989130e-01 2.900451233940e-01 8.891312171259e-01 -2.237326008290e-01 -1.315331402570e-02 2.282104898217e-04
1.161132810000e+02 -1.722709974754e-03 4.209768538550e-04 5.222922221662e-03 2.991973602233e-03 -8.578476405325e-01 2.969652370419e-01 8.873250173400e-01 -2.308246399094e-01 -1.316871175837e-02 2.488181490609e-04
1.161621090000e+02 -1.722762415799e-03 4.210768393258e-04 5.223378699413e-03 2.991678463123e-03 -8.553888746284e-01 3.038639776767e-01 8.854617955007e-01 -2.379035523663e-01 -1.318408542747e-02 2.694607752628e-04
1.162109380000e+02 -1.722815095034e-03 4.211764052277e-04 5.223834360832e-03 2.991383138121e-03 -8.528753507462e-01 3.107410538670e-01 8.835415910722e-01 -2.449690242665e-01 -1.319943528807e-02 2.901387606415e-04
1.162597660000e+02 -1.722868011494e-03 4.212755510966e-04 5.224289189005e-03 2.991087641760e-03 -8.503073767309e-01 3.175957539465e-01 8.815645657298e-01 -2.520203079221e-01 -1.321476065244e-02 3.108512265218e-04
1.163085940000e+02 -1.722921167361e-03 4.213742826207e-04 5.224743194946e-03 2.990791970399e-03 -8.476851098414e-01 3.244277910909e-01 8.795307674127e-01 -2.590570901228e-01 -1.323006177627e-02 3.315985642056e-04
1.163574220000e+02 -1.722974563649e-03 4.214726034746e-04 5.225196380249e-03 2.990496126408e-03 -8.450087615155e-01 3.312367395246e-01 8.774402864654e-01 -2.660789130815e-01 -1.324533860069e-02 3.523807417770e-04
1.164062500000e+02 -1.723028201283e-03 4.215705173604e-04 5.225648746431e-03 2.990200112127e-03 -8.422785464303e-01 3.380221756079e-01 8.752932169004e-01 -2.730853193021e-01 -1.326059106690e-02 3.731977272225e-04
1.164550780000e+02 -1.723082081098e-03 4.216680280061e-04 5.226100294926e-03 2.989903929859e-03 -8.394946824782e-01 3.447836778607e-01 8.730896564033e-01 -2.800758516082e-01 -1.327581911617e-02 3.940494884310e-04
1.165039060000e+02 -1.723136203840e-03 4.217651391638e-04 5.226551027092e-03 2.989607581872e-03 -8.366573907434e-01 3.515208269840e-01 8.708297063374e-01 -2.870500531718e-01 -1.329102268982e-02 4.149359931942e-04
1.165527340000e+02 -1.723190570165e-03 4.218618546079e-04 5.227000944203e-03 2.989311070397e-03 -8.337668954781e-01 3.582332058831e-01 8.685134717483e-01 -2.940074675426e-01 -1.330620172926e-02 4.358572092070e-04
1.166015620000e+02 -1.723245180637e-03 4.219581781333e-04 5.227450047453e-03 2.989014397630e-03 -8.308234240786e-01 3.649203996886e-01 8.661410613681e-01 -3.009476386768e-01 -1.332135617595e-02 4.568131040677e-04
1.166503910000e+02 -1.723300036860e-03 4.220541155142e-04 5.227898347127e-03 2.988717559645e-03 -8.278271451601e-01 3.715821319439e-01 8.637125373112e-01 -3.078702525549e-01 -1.333648628101e-02 4.778040755200e-04
1.166992190000e+02 -1.723355136974e-03 4.221496666515e-04 5.228345825891e-03 2.988420570719e-03 -8.247784150640e-01 3.782177194293e-01 8.612281151678e-01 -3.147745704817e-01 -1.335159136632e-02 4.988292311945e-04
1.167480470000e+02 -1.723410482397e-03 4.222448373593e-04 5.228792493883e-03 2.988123426849e-03 -8.216774096510e-01 3.848268907752e-01 8.586878655922e-01 -3.216602797658e-01 -1.336667168365e-02 5.198889679339e-04
1.167968750000e+02 -1.723466073340e-03 4.223396314963e-04 5.229238351965e-03 2.987826130073e-03 -8.185243686524e-01 3.914092402291e-01 8.560919121022e-01 -3.285269262849e-01 -1.338172717473e-02 5.409832529525e-04
1.168457030000e+02 -1.723521909923e-03 4.224340529324e-04 5.229683400918e-03 2.987528682386e-03 -8.153195348224e-01 3.979643643699e-01 8.534403819204e-01 -3.353740564719e-01 -1.339675778133e-02 5.621120533695e-04
1.168945310000e+02 -1.723577992178e-03 4.225281055473e-04 5.230127641437e-03 2.987231085739e-03 -8.120631539135e-01 4.044918621281e-01 8.507334059778e-01 -3.422012173446e-01 -1.341176344532e-02 5.832753362091e-04
1.169433590000e+02 -1.723634320051e-03 4.226217932286e-04 5.230571074134e-03 2.986933342040e-03 -8.087554746523e-01 4.109913348054e-01 8.479711189161e-01 -3.490079565362e-01 -1.342674410860e-02 6.044730684007e-04
1.169921880000e+02 -1.723690894560e-03 4.227151217774e-04 5.231013708594e-03 2.986635447052e-03 -8.053966794065e-01 4.174625183284e-01 8.451536008244e-01 -3.557939610836e-01 -1.344170001921e-02 6.257056519668e-04
1.170410160000e+02 -1.723747713158e-03 4.228080912689e-04 5.231455527127e-03 2.986337414797e-03 -8.019871603543e-01 4.239047537391e-01 8.422811091798e-01 -3.625585019844e-01 -1.345663050661e-02 6.469721839765e-04
1.170898440000e+02 -1.723804776685e-03 4.229007075184e-04 5.231896539166e-03 2.986039240947e-03 -7.985271067303e-01 4.303177823905e-01 8.393537326335e-01 -3.693012680907e-01 -1.347153581947e-02 6.682730655599e-04
1.171386720000e+02 -1.723862084740e-03 4.229929744269e-04 5.232336744981e-03 2.985740927231e-03 -7.950167789087e-01 4.367012152645e-01 8.363716206940e-01 -3.760218098023e-01 -1.348641589996e-02 6.896082632698e-04
1.171875000000e+02 -1.723919636834e-03 4.230848958942e-04 5.232776144760e-03 2.985442475328e-03 -7.914564401137e-01 4.430546658100e-01 8.333349265910e-01 -3.827196782880e-01 -1.350127069033e-02 7.109777435660e-04
1.172363280000e+02 -1.723977432395e-03 4.231764758175e-04 5.233214738603e-03 2.985143886870e-03 -7.878463563938e-01 4.493777499615e-01 8.302438072768e-01 -3.893944255162e-01 -1.351610013291e-02 7.323814728148e-04
1.172851560000e+02 -1.724035470767e-03 4.232677180892e-04 5.233652526527e-03 2.984845163440e-03 -7.841867965972e-01 4.556700861570e-01 8.270984234272e-01 -3.960456042867e-01 -1.353090417007e-02 7.538194172897e-04
1.173339840000e+02 -1.724093751210e-03 4.233586265956e-04 5.234089508460e-03 2.984546306571e-03 -7.804780323465e-01 4.619312953559e-01 8.238989394427e-01 -4.026727682619e-01 -1.354568274427e-02 7.752915431716e-04
1.173828120000e+02 -1.724152272900e-03 4.234492052148e-04 5.234525684248e-03 2.984247317747e-03 -7.767203380135e-01 4.681610010564e-01 8.206455234489e-01 -4.092754719984e-01 -1.356043579800e-02 7.967978165488e-04
1.174316410000e+02 -1.724211036138e-03 4.235394596604e-04 5.234961062556e-03 2.983948192272e-03 -7.729139122432e-01 4.743589559156e-01 8.173382790164e-01 -4.158534054344e-01 -1.357516357522e-02 8.183386449152e-04
1.174804690000e+02 -1.724270037530e-03 4.236293900928e-04 5.235395625226e-03 2.983648943780e-03 -7.690591907431e-01 4.805245346909e-01 8.139775171869e-01 -4.224058555751e-01 -1.358986541532e-02 8.399131118779e-04
1.175292970000e+02 -1.724329277211e-03 4.237190022075e-04 5.235829380768e-03 2.983349567474e-03 -7.651563785235e-01 4.866574958588e-01 8.105633500809e-01 -4.289325148207e-01 -1.360454156291e-02 8.615216240487e-04
1.175781250000e+02 -1.724388754031e-03 4.238082998337e-04 5.236262328686e-03 2.983050064632e-03 -7.612057606995e-01 4.927574732427e-01 8.070959607249e-01 -4.354329416230e-01 -1.361919196075e-02 8.831641471492e-04
1.176269530000e+02 -1.724448466766e-03 4.238972867840e-04 5.236694468396e-03 2.982750436474e-03 -7.572076250086e-01 4.988241032883e-01 8.035755358691e-01 -4.419066954875e-01 -1.363381655171e-02 9.048406468094e-04
1.176757810000e+02 -1.724508414110e-03 4.239859668532e-04 5.237125799230e-03 2.982450684171e-03 -7.531622617849e-01 5.048570250797e-01 8.000022659868e-01 -4.483533370064e-01 -1.364841527868e-02 9.265510885689e-04
1.177246090000e+02 -1.724568594682e-03 4.240743438160e-04 5.237556320435e-03 2.982150808836e-03 -7.490699639337e-01 5.108558803549e-01 7.963763452728e-01 -4.547724278905e-01 -1.366298808466e-02 9.482954378762e-04
1.177734380000e+02 -1.724629008263e-03 4.241624232269e-04 5.237986039965e-03 2.981850805383e-03 -7.449309416648e-01 5.168204353183e-01 7.926978957725e-01 -4.611636616026e-01 -1.367753521033e-02 9.700741064556e-04
1.178222660000e+02 -1.724689650844e-03 4.242502052091e-04 5.238414939297e-03 2.981550687104e-03 -7.407456624856e-01 5.227500927518e-01 7.889672697885e-01 -4.675263404014e-01 -1.369205600297e-02 9.918861675364e-04
1.178710940000e+02 -1.724750522053e-03 4.243376952756e-04 5.238843026235e-03 2.981250448804e-03 -7.365143425724e-01 5.286446249524e-01 7.851845978724e-01 -4.738601607283e-01 -1.370655070395e-02 1.013732031969e-03
1.179199220000e+02 -1.724811620208e-03 4.244248971068e-04 5.239270299688e-03 2.980950091373e-03 -7.322372848591e-01 5.345036844254e-01 7.813500890854e-01 -4.801646890966e-01 -1.372101925652e-02 1.035611664843e-03
1.179687500000e+02 -1.724872943555e-03 4.245118143555e-04 5.239696758484e-03 2.980649615646e-03 -7.279147947228e-01 5.403269264045e-01 7.774639561995e-01 -4.864394933022e-01 -1.373546160398e-02 1.057525031157e-03
1.180175780000e+02 -1.724934490268e-03 4.245984506453e-04 5.240122401367e-03 2.980349022399e-03 -7.235471799577e-01 5.461140088659e-01 7.735264156936e-01 -4.926841424575e-01 -1.374987768971e-02 1.079472095821e-03
1.180664060000e+02 -1.724996258453e-03 4.246848095694e-04 5.240547226999e-03 2.980048312352e-03 -7.191347507495e-01 5.518645925422e-01 7.695376877504e-01 -4.988982070237e-01 -1.376426745717e-02 1.101452823656e-03
1.181152340000e+02 -1.725058246145e-03 4.247708946891e-04 5.240971233960e-03 2.979747486164e-03 -7.146778196496e-01 5.575783409359e-01 7.654979962526e-01 -5.050812588451e-01 -1.377863084987e-02 1.123467179395e-03
1.181640620000e+02 -1.725120451311e-03 4.248567095323e-04 5.241394420749e-03 2.979446544438e-03 -7.101767015493e-01 5.632549203330e-01 7.614075687788e-01 -5.112328711818e-01 -1.379296781139e-02 1.145515127683e-03
1.182128910000e+02 -1.725182873133e-03 4.249422593413e-04 5.241816794425e-03 2.979145481551e-03 -7.056316201254e-01 5.688941149181e-01 7.572665512772e-01 -5.173527437475e-01 -1.380727857818e-02 1.167597085648e-03
1.182617190000e+02 -1.725245506888e-03 4.250275440689e-04 5.242238336027e-03 2.978844310318e-03 -7.010430810405e-01 5.744953656002e-01 7.530753483216e-01 -5.234402020628e-01 -1.382156250781e-02 1.189712113298e-03
1.183105470000e+02 -1.725308351624e-03 4.251125688890e-04 5.242659052470e-03 2.978543025000e-03 -6.964113134173e-01 5.800584629668e-01 7.488341142606e-01 -5.294949494984e-01 -1.383581983740e-02 1.211860626899e-03
1.183593750000e+02 -1.725371405047e-03 4.251973371819e-04 5.243078941934e-03 2.978241625960e-03 -6.917366412487e-01 5.855830845661e-01 7.445430914094e-01 -5.355165653157e-01 -1.385005051081e-02 1.234042590745e-03
1.184082030000e+02 -1.725434664804e-03 4.252818522879e-04 5.243498002519e-03 2.977940113505e-03 -6.870193907387e-01 5.910689107927e-01 7.402025257538e-01 -5.415046303609e-01 -1.386425447195e-02 1.256257969040e-03
1.184570310000e+02 -1.725498128478e-03 4.253661175054e-04 5.243916232249e-03 2.977638487879e-03 -6.822598902760e-01 5.965156248997e-01 7.358126669440e-01 -5.474587270987e-01 -1.387843166481e-02 1.278506725904e-03
1.185058590000e+02 -1.725561793596e-03 4.254501360902e-04 5.244333629070e-03 2.977336749266e-03 -6.774584704084e-01 6.019229130101e-01 7.313737682886e-01 -5.533784396469e-01 -1.389258203344e-02 1.300788825368e-03
1.185546880000e+02 -1.725625658934e-03 4.255339129675e-04 5.244750199374e-03 2.977034891608e-03 -6.726153642086e-01 6.072905736475e-01 7.268859943421e-01 -5.592634739743e-01 -1.390670581093e-02 1.323104688738e-03
1.186035160000e+02 -1.725689719288e-03 4.256174478724e-04 5.245165923895e-03 2.976732927332e-03 -6.677311048411e-01 6.126180788484e-01 7.223497895293e-01 -5.651131765531e-01 -1.392080236297e-02 1.345453365833e-03
1.186523440000e+02 -1.725753973318e-03 4.257007456435e-04 5.245580808893e-03 2.976430850260e-03 -6.628059304159e-01 6.179052337497e-01 7.177653266826e-01 -5.709272575455e-01 -1.393487192334e-02 1.367835277104e-03
1.187011720000e+02 -1.725818418326e-03 4.257838093534e-04 5.245994852014e-03 2.976128660335e-03 -6.578401798591e-01 6.231517360668e-01 7.131328736729e-01 -5.767053080226e-01 -1.394891443636e-02 1.390250386237e-03
1.187500000000e+02 -1.725883051560e-03 4.258666420262e-04 5.246408050833e-03 2.975826357436e-03 -6.528341941267e-01 6.283572864401e-01 7.084527019921e-01 -5.824469208795e-01 -1.396292984643e-02 1.412698656836e-03
1.187988280000e+02 -1.725947870217e-03 4.259492466364e-04 5.246820402852e-03 2.975523941385e-03 -6.477883161792e-01 6.335215884452e-01 7.037250867450e-01 -5.881516908699e-01 -1.397691809799e-02 1.435180052415e-03
1.188476560000e+02 -1.726012871445e-03 4.260316261076e-04 5.247231905503e-03 2.975221411941e-03 -6.427028909550e-01 6.386443486028e-01 6.989503066399e-01 -5.938192146403e-01 -1.399087913557e-02 1.457694536405e-03
1.188964840000e+02 -1.726078052343e-03 4.261137833115e-04 5.247642556147e-03 2.974918768804e-03 -6.375782653455e-01 6.437252763886e-01 6.941286439799e-01 -5.994490907650e-01 -1.400481290376e-02 1.480242072152e-03
1.189453120000e+02 -1.726143409964e-03 4.261957210674e-04 5.248052352078e-03 2.974616011610e-03 -6.324147881686e-01 6.487640842430e-01 6.892603846533e-01 -6.050409197803e-01 -1.401871934723e-02 1.502822622917e-03
1.189941410000e+02 -1.726208942657e-03 4.262774438119e-04 5.248461298886e-03 2.974313133734e-03 -6.272127032146e-01 6.537605894708e-01 6.843457170004e-01 -6.105944175563e-01 -1.403259869466e-02 1.525436615341e-03
1.190429690000e+02 -1.726274644701e-03 4.263589509086e-04 5.248869376980e-03 2.974010147098e-03 -6.219725761577e-01 6.587143058114e-01 6.793851353555e-01 -6.161089611832e-01 -1.404645032235e-02 1.548083086262e-03
1.190917970000e+02 -1.726340514357e-03 4.264402466883e-04 5.249276591835e-03 2.973707044956e-03 -6.166946552979e-01 6.636250574159e-01 6.743788361236e-01 -6.215842714201e-01 -1.406027445971e-02 1.570762461477e-03
1.191406250000e+02 -1.726406548504e-03 4.265213337499e-04 5.249682940481e-03 2.973403826707e-03 -6.113792969032e-01 6.684925686748e-01 6.693271194300e-01 -6.270199569978e-01 -1.407407105165e-02 1.593474703911e-03
1.191894530000e+02 -1.726472743982e-03 4.266022146348e-04 5.250088419880e-03 2.973100491685e-03 -6.060268590397e-01 6.733165669874e-01 6.642302889318e-01 -6.324156287823e-01 -1.408784004317e-02 1.616219776404e-03
1.192382810000e+02 -1.726539097591e-03 4.266828918266e-04 5.250493026936e-03 2.972797039167e-03 -6.006377015459e-01 6.780967827706e-01 6.590886518060e-01 -6.377708998100e-01 -1.410158137935e-02 1.638997641714e-03
1.192871090000e+02 -1.726605606097e-03 4.267633677499e-04 5.250896758490e-03 2.972493468372e-03 -5.952121860075e-01 6.828329494670e-01 6.539025187372e-01 -6.430853853217e-01 -1.411529500530e-02 1.661808262514e-03
1.193359380000e+02 -1.726672267597e-03 4.268436464119e-04 5.251299619562e-03 2.972189772235e-03 -5.897505635133e-01 6.875248991861e-01 6.486720963378e-01 -6.483588103715e-01 -1.412898114625e-02 1.684652069564e-03
1.193847660000e+02 -1.726739076058e-03 4.269237268296e-04 5.251701590376e-03 2.971885962296e-03 -5.842534227762e-01 6.921721792616e-01 6.433979165094e-01 -6.535905787116e-01 -1.414263918687e-02 1.707528089706e-03
1.194335940000e+02 -1.726806029507e-03 4.270036128932e-04 5.252102675855e-03 2.971582031377e-03 -5.787210189846e-01 6.967746288031e-01 6.380801937172e-01 -6.587804208262e-01 -1.415626935309e-02 1.730436752863e-03
1.194824220000e+02 -1.726873124579e-03 4.270833067854e-04 5.252502872609e-03 2.971277978461e-03 -5.731537204560e-01 7.013319934314e-01 6.327192525469e-01 -6.639279611221e-01 -1.416987159030e-02 1.753378021378e-03
1.195312500000e+02 -1.726940357880e-03 4.271628106269e-04 5.252902177190e-03 2.970973802471e-03 -5.675518971275e-01 7.058440218303e-01 6.273154210256e-01 -6.690328263846e-01 -1.418344584397e-02 1.776351857514e-03
1.195800780000e+02 -1.727007725988e-03 4.272421264757e-04 5.253300586099e-03 2.970669502277e-03 -5.619159205297e-01 7.103104657529e-01 6.218690306066e-01 -6.740946458114e-01 -1.419699205965e-02 1.799358223449e-03
1.196289060000e+02 -1.727075225456e-03 4.273212563267e-04 5.253698095785e-03 2.970365076689e-03 -5.562461637619e-01 7.147310800284e-01 6.163804161547e-01 -6.791130510483e-01 -1.421051018295e-02 1.822397081281e-03
1.196777340000e+02 -1.727142852814e-03 4.274002021114e-04 5.254094702644e-03 2.970060524461e-03 -5.505430014661e-01 7.191056225686e-01 6.108499159311e-01 -6.840876762226e-01 -1.422400015954e-02 1.845468393026e-03
1.197265620000e+02 -1.727210604567e-03 4.274789656971e-04 5.254490403024e-03 2.969755844292e-03 -5.448068098022e-01 7.234338543736e-01 6.052778715776e-01 -6.890181579785e-01 -1.423746193516e-02 1.868572120619e-03
1.197753910000e+02 -1.727278478592e-03 4.275575504942e-04 5.254885201300e-03 2.969451028582e-03 -5.390378479445e-01 7.277156267495e-01 5.996645127210e-01 -6.939042351183e-01 -1.425089573046e-02 1.891708700073e-03
1.198242190000e+02 -1.727346468576e-03 4.276359550222e-04 5.255279077556e-03 2.969146088405e-03 -5.332367313114e-01 7.319505315094e-01 5.940104176405e-01 -6.987453492867e-01 -1.426430094108e-02 1.914877145504e-03
1.198730470000e+02 -1.727414572355e-03 4.277141825653e-04 5.255672036092e-03 2.968841016053e-03 -5.274037226510e-01 7.361384271215e-01 5.883158234823e-01 -7.035412454067e-01 -1.427767778837e-02 1.938077892101e-03
1.199218750000e+02 -1.727482786361e-03 4.277922347311e-04 5.256064073073e-03 2.968535810008e-03 -5.215392039414e-01 7.402790869989e-01 5.825810852451e-01 -7.082915705336e-01 -1.429102621836e-02 1.961310901475e-03
1.199707030000e+02 -1.727551107012e-03 4.278701130615e-04 5.256455184621e-03 2.968230468700e-03 -5.156435585525e-01 7.443722876712e-01 5.768065612236e-01 -7.129959744117e-01 -1.430434617711e-02 1.984576135158e-03
1.200195310000e+02 -1.727619530713e-03 4.279478190325e-04 5.256845366817e-03 2.967924990503e-03 -5.097171712206e-01 7.484178087900e-01 5.709926129904e-01 -7.176541095076e-01 -1.431763761080e-02 2.007873554601e-03
1.200683590000e+02 -1.727688053857e-03 4.280253540541e-04 5.257234615701e-03 2.967619373743e-03 -5.037604280235e-01 7.524154331331e-01 5.651396053774e-01 -7.222656310455e-01 -1.433090046563e-02 2.031203121175e-03
1.201171880000e+02 -1.727756674232e-03 4.281027210527e-04 5.257622935220e-03 2.967313610432e-03 -4.977735934431e-01 7.563650270020e-01 5.592477854007e-01 -7.268302900396e-01 -1.434413495864e-02 2.054565274949e-03
1.201660160000e+02 -1.727825385404e-03 4.281799181369e-04 5.258010305437e-03 2.967007711317e-03 -4.917573013883e-01 7.602662176654e-01 5.533177656845e-01 -7.313475603593e-01 -1.435734049411e-02 2.077959020238e-03
1.202148440000e+02 -1.727894185145e-03 4.282569481037e-04 5.258396730245e-03 2.966701668314e-03 -4.857118195093e-01 7.641188786877e-01 5.473498004561e-01 -7.358171996680e-01 -1.437051728979e-02 2.101384796293e-03
1.202636720000e+02 -1.727963069817e-03 4.283338120976e-04 5.258782205545e-03 2.966395479549e-03 -4.796375390004e-01 7.679228053978e-01 5.413442673910e-01 -7.402388745576e-01 -1.438366529218e-02 2.124842564169e-03
1.203125000000e+02 -1.728032035780e-03 4.284105111968e-04 5.259166727204e-03 2.966089143102e-03 -4.735348522731e-01 7.716777962724e-01 5.353015473254e-01 -7.446122545462e-01 -1.439678444783e-02 2.148332284839e-03
1.203613280000e+02 -1.728101079391e-03 4.284870464127e-04 5.259550291059e-03 2.965782657007e-03 -4.674041529313e-01 7.753836529399e-01 5.292220242348e-01 -7.489370121118e-01 -1.440987470337e-02 2.171853919201e-03
1.204101560000e+02 -1.728170197006e-03 4.285634186907e-04 5.259932892920e-03 2.965476019251e-03 -4.612458357463e-01 7.790401801839e-01 5.231060852130e-01 -7.532128227260e-01 -1.442293600551e-02 2.195407428072e-03
1.204589840000e+02 -1.728239384983e-03 4.286396289097e-04 5.260314528569e-03 2.965169227778e-03 -4.550602966324e-01 7.826471859464e-01 5.169541204500e-01 -7.574393648871e-01 -1.443596830100e-02 2.218992772190e-03
1.205078120000e+02 -1.728308639682e-03 4.287156778826e-04 5.260695193764e-03 2.964862280486e-03 -4.488479326224e-01 7.862044813314e-01 5.107665232097e-01 -7.616163201531e-01 -1.444897153667e-02 2.242609912217e-03
1.205566410000e+02 -1.728377958886e-03 4.287915679090e-04 5.261074892003e-03 2.964555168940e-03 -4.426090138042e-01 7.897119519269e-01 5.045435620056e-01 -7.657434571843e-01 -1.446194592485e-02 2.266259293390e-03
1.206054690000e+02 -1.728447336127e-03 4.288672965617e-04 5.261453603446e-03 2.964247903534e-03 -4.363441949219e-01 7.931692715025e-01 4.982858910762e-01 -7.698202947081e-01 -1.447489088107e-02 2.289939907554e-03
1.206542970000e+02 -1.728516769199e-03 4.289428660123e-04 5.261831331571e-03 2.963940475754e-03 -4.300537487149e-01 7.965763330081e-01 4.919937856859e-01 -7.738466086947e-01 -1.448780661837e-02 2.313652199140e-03
1.207031250000e+02 -1.728586254488e-03 4.290182768113e-04 5.262208072049e-03 2.963632883334e-03 -4.237380764446e-01 7.999329602228e-01 4.856676511644e-01 -7.778220932712e-01 -1.450069308388e-02 2.337396128500e-03
1.207519530000e+02 -1.728655788387e-03 4.290935294444e-04 5.262583820536e-03 2.963325123969e-03 -4.173975803687e-01 8.032389801008e-01 4.793078957982e-01 -7.817464457888e-01 -1.451355022475e-02 2.361171655905e-03
1.208007810000e+02 -1.728725367303e-03 4.291686243328e-04 5.262958572672e-03 2.963017195317e-03 -4.110326637168e-01 8.064942227736e-01 4.729149308059e-01 -7.856193668544e-01 -1.452637798823e-02 2.384978741551e-03
1.208496090000e+02 -1.728794987656e-03 4.292435618335e-04 5.263332324083e-03 2.962709094999e-03 -4.046437306666e-01 8.096985215518e-01 4.664891703129e-01 -7.894405603637e-01 -1.453917632162e-02 2.408817345558e-03
1.208984380000e+02 -1.728864647304e-03 4.293183437697e-04 5.263705078007e-03 2.962400814287e-03 -3.982310547508e-01 8.128517769800e-01 4.600308987344e-01 -7.932098101903e-01 -1.455194543352e-02 2.432687917149e-03
1.209472660000e+02 -1.728934339844e-03 4.293929673084e-04 5.264076814780e-03 2.962092363358e-03 -3.917953046359e-01 8.159536995748e-01 4.535408004660e-01 -7.969266725113e-01 -1.456468474834e-02 2.456589438568e-03
1.209960940000e+02 -1.729004063167e-03 4.294674341500e-04 5.264447537641e-03 2.961783733420e-03 -3.853367561094e-01 8.190041972961e-01 4.470191662663e-01 -8.005909390046e-01 -1.457739447541e-02 2.480522358244e-03
1.210449220000e+02 -1.729073813758e-03 4.295417443994e-04 5.264817242178e-03 2.961474921960e-03 -3.788558168994e-01 8.220031161876e-01 4.404664216292e-01 -8.042023270365e-01 -1.459007456231e-02 2.504486635988e-03
1.210937500000e+02 -1.729143588122e-03 4.296158981000e-04 5.265185923974e-03 2.961165926435e-03 -3.723528955618e-01 8.249503054799e-01 4.338829948241e-01 -8.077605574194e-01 -1.460272495670e-02 2.528482231538e-03
